,Adj. Close,HL_PCT,PCT_CHG,Adj. Volume
0,50.32284179174976,3.7125629142373224,0.3249675032496586,44659000.0
1,54.32268893670621,0.7109223525066888,7.227007227007233,22834300.0
2,54.86937650886953,3.7294332723948815,-1.227880101119542,18256100.0
3,52.597363020888,6.4174692476399455,-5.7263574253865634,15247300.0
4,53.16411252230503,1.8867924528301754,1.1836578846888177,9188600.0
5,54.1220696441692,0.0370679269761836,2.820390662220085,7094800.0
6,53.23934475700641,2.326895902025433,-1.8038852913968555,6211700.0
7,51.162935079248456,3.411430251936075,-3.10600303951367,5196700.0
8,51.34349244253176,1.3089772394255899,0.04886630179830727,4917800.0
9,50.28021019208565,2.7132169576059946,-2.385589094449865,9138200.0
10,50.91216096357721,0.847207171707229,2.442224240589375,15118600.0
11,50.159838616563455,1.7298270172982582,-0.9311540366518014,5152400.0
12,50.947269339771175,0.4134672179562877,0.5643005643005604,5847500.0
13,51.30838406633777,0.7135874877810452,1.5485407980941073,4985600.0
14,51.313399548651205,0.39096862476784583,-0.1853658536585353,4061700.0
15,52.82807520730555,1.167758473369416,3.804080023652313,8698800.0
16,53.91643486931878,0.846511627906971,0.8159054675044624,7844100.0
17,55.91761231237536,0.45744012915955,3.7695457930007588,10828900.0
18,56.17340191036003,1.9910714285714404,1.3024602026049115,10713000.0
19,57.16145192610475,1.6056857067649397,1.450952465729027,9266300.0
20,58.92690170043036,0.0,2.6830973606013124,9472500.0
21,59.86479689304083,1.8766756032171452,2.0607097050021355,10628700.0
22,59.10244358140023,2.189409368635435,-1.9633943427620617,7228700.0
23,59.37327962632518,1.0897110998479518,0.7918263090676829,7581200.0
24,60.59705731080088,1.498096341665277,1.6661056883204195,8535600.0
25,60.100524561771806,3.5633814570641733,-0.9423824088617064,9123400.0
26,59.313093838564086,2.2154574665990037,-1.0873201739712204,7066100.0
27,63.62640862810958,0.4256660886016163,4.713165497317366,16929000.0
28,65.74294216437494,3.0057979859627713,3.595985141863587,30516400.0
29,65.00065078198803,2.083333333333341,-0.2301788312458147,13758000.0
30,66.4952645113887,1.2520742193392582,1.360856269113162,15124800.0
